time dmax hp eps
0.0 1.47661 0.0200007 0.9989320747547672
0.10099999999999909 1.52421 0.0199281 1.0025442977938646
0.20100000000002183 1.52852 0.0197935 1.0097206257184266
0.30000000000001137 1.56174 0.0196576 1.0181812729889652
0.39999999999997726 1.66709 0.0195418 1.0271160337440715
0.5 1.83897 0.0194524 1.0360075334735588
0.6000000000000227 1.87601 0.0193874 1.0442181970851077
0.6999999999999886 2.00919 0.0193437 1.051570403246766
0.8000000000000114 2.12217 0.019314 1.058546581367453
0.8999999999999773 2.23921 0.0192965 1.0651022142250213
1.0009999999999764 2.32711 0.0192865 1.0710087561472952
1.100999999999999 2.49898 0.0192809 1.076281436168086
1.2010000000000218 2.60008 0.0192782 1.080781635871585
1.3000000000000114 2.54881 0.0192777 1.084192113548903
1.4010000000000105 2.8582 0.0192786 1.0868454725393368
1.5 3.03982 0.0192804 1.0885140200929675
1.6000000000000227 3.23255 0.0192789 1.089591406848312
1.6999999999999886 3.246 0.0192754 1.0906300920696173
1.8009999999999877 3.3814 0.0192691 1.0919473016063415
1.8999999999999773 3.40801 0.0192591 1.0929609563983125
2.0 3.36699 0.0192454 1.0934534029176295
2.1000000000000227 3.19782 0.019229 1.0935847585538219
2.1999999999999886 3.45958 0.0192109 1.0930083771517682
2.3009999999999877 3.2007 0.0191917 1.090800035988124
2.3999999999999773 3.36894 0.0191685 1.085864947268456
2.5 3.45219 0.0191411 1.0787655826693725
2.6000000000000227 3.36498 0.0191068 1.071107978967992
2.6999999999999886 3.53403 0.0190633 1.0638494602159136
2.8009999999999877 3.60502 0.0190132 1.0561716727388646
2.9010000000000105 3.67547 0.0189575 1.0469162335065976
3.0 3.92815 0.0188965 1.0370035289060389
3.1000000000000227 3.92516 0.0188302 1.0286414075777266
3.1999999999999886 4.01581 0.0187569 1.0233124104714029
3.3000000000000114 4.13445 0.0186787 1.0186895800217939
3.3999999999999773 4.25602 0.0185942 1.0135401255548002
3.5 4.25557 0.0185041 1.0096513324936525
3.600999999999999 4.27445 0.0184073 1.0080418052693156
3.6999999999999886 4.60519 0.0183056 1.0087517034918916
3.8000000000000114 4.34121 0.0181997 1.0122314971034534
3.8999999999999773 4.39602 0.0180909 1.0161206474251951
4.0 4.57659 0.0179773 1.0194440524696966
4.100000000000023 4.42259 0.0178615 1.022713867255841
4.199999999999989 4.89688 0.0177439 1.026026259186199
4.300000000000011 4.86579 0.0176251 1.031098493557384
4.399999999999977 4.8984 0.0175049 1.0374107839021174
4.500999999999976 5.16577 0.0173826 1.04350933663881
4.600000000000023 5.13646 0.0172597 1.0492067141871695
4.699999999999989 5.54176 0.0171368 1.0548357427068962
4.800000000000011 5.64256 0.0170131 1.0618364490652805
