time dmax hp eps
0.0 5.90642 0.0200007 3.996881321752493
0.10099999999999909 6.03402 0.0199542 4.001652240209761
0.19999999999998863 5.90833 0.0199176 4.010774098249396
0.3009999999999877 5.98259 0.0199071 4.017948410796997
0.40100000000001046 5.91274 0.0199065 4.0243282931999484
0.5009999999999764 6.10644 0.0199147 4.030396365814696
0.6000000000000227 6.20677 0.0199274 4.035743877968673
0.7010000000000218 6.12132 0.019944 4.0419832087131
0.8009999999999877 6.16983 0.0199728 4.048869289010529
0.8999999999999773 6.00363 0.0200017 4.053191914549215
1.0009999999999764 6.01689 0.0200025 4.059306387225549
1.1000000000000227 6.22692 0.0200178 4.065929278271092
1.1999999999999886 6.19228 0.0200333 4.071487050460274
1.3009999999999877 6.14242 0.0200413 4.076814401389818
1.3999999999999773 6.12512 0.020044 4.081503669312566
1.5009999999999764 6.12801 0.0200409 4.0854964956770035
1.600999999999999 6.27416 0.0200395 4.089417698761485
1.6999999999999886 6.14183 0.0200345 4.0921621918684234
1.8009999999999877 6.17772 0.0200056 4.0938258048415275
1.9010000000000105 6.27038 0.0199768 4.0973461484719635
2.0009999999999764 6.25766 0.0199577 4.099648551773715
2.1000000000000227 6.27399 0.0199333 4.101575605080278
2.201000000000022 6.1456 0.0199042 4.103752109188573
2.3009999999999877 6.14931 0.0198747 4.105859858620552
2.4010000000000105 6.29079 0.0198487 4.108244694132335
2.5009999999999764 6.25893 0.0198229 4.1101364717165865
2.600999999999999 6.23336 0.0197839 4.11125312031952
2.701000000000022 6.13601 0.0197415 4.11350685122903
2.8009999999999877 6.17187 0.0197136 4.115807392024919
2.9010000000000105 6.28601 0.0196864 4.117208875042438
3.0009999999999764 6.22697 0.0196553 4.118902484713893
3.1000000000000227 6.59519 0.0196258 4.120907429781031
3.201000000000022 6.25862 0.0196006 4.123237256311921
3.3009999999999877 6.42544 0.0195779 4.125608135782859
3.3999999999999773 6.29651 0.0195479 4.127832313084812
3.5009999999999764 6.65164 0.0195151 4.1313911594159505
3.600999999999999 6.43632 0.0194954 4.135896509141665
3.701000000000022 6.54928 0.0194827 4.13958040002796
3.8000000000000114 6.50352 0.0194662 4.143050424363455
3.9010000000000105 6.51303 0.0194505 4.146774837743385
4.000999999999976 6.62045 0.0194401 4.150294616997902
4.100000000000023 6.45823 0.0194327 4.153685556454594
4.201000000000022 6.54523 0.0194206 4.156847960691887
4.300999999999988 6.48151 0.019404 4.160649585275535
4.4010000000000105 6.56313 0.0193964 4.1650945279591145
4.500999999999976 6.53837 0.0193968 4.169123153889938
4.600999999999999 6.47107 0.019393 4.173268958079527
4.701000000000022 6.46307 0.0193864 4.1781281516171225
4.800999999999988 6.57743 0.0193818 4.183506946178353
4.899999999999977 6.70754 0.0193765 4.188915970751589
5.000999999999976 6.62402 0.0193632 4.194111537232343
5.100999999999999 6.83955 0.0193416 4.199468934674972
5.201000000000022 6.84064 0.0193218 4.205518900412246
5.300999999999988 6.86245 0.0193071 4.211483349143742
5.4010000000000105 6.84636 0.0192878 4.217002047236232
5.500999999999976 6.80194 0.0192625 4.22278641542594
5.600999999999999 6.87992 0.0192373 4.22897961629498
5.701000000000022 6.92215 0.0192129 4.235313801680135
5.800000000000011 6.85958 0.0191837 4.241685476299861
5.9010000000000105 6.81388 0.0191494 4.248530043025566
6.0 6.80576 0.019121 4.256145884278713
6.100999999999999 6.70514 0.0191046 4.263733849871198
6.201000000000022 6.89336 0.0190918 4.270927864463744
6.300999999999988 6.96397 0.0190794 4.27847314701344
6.4010000000000105 6.96388 0.0190734 4.286326322727545
6.500999999999976 6.94549 0.019074 4.293831217475554
6.600999999999999 6.84109 0.0190766 4.301306314853838
6.701000000000022 6.89206 0.0190787 4.309553046412491
6.800999999999988 7.0024 0.0190863 4.31856971753668
6.899999999999977 7.03371 0.019104 4.328163220479437
7.000999999999976 6.9912 0.0191244 4.337644309511445
7.100999999999999 7.10183 0.0191412 4.347262722697131
7.201000000000022 7.03673 0.0191579 4.356976651287275
7.300000000000011 6.97045 0.0191756 4.366386327996245
7.399999999999977 6.99472 0.0191892 4.374947566066756
7.500999999999976 7.18726 0.0191955 4.383229168746631
7.600000000000023 7.24672 0.0191993 4.391395917552528
7.701000000000022 7.04568 0.019206 4.399571689579778
7.800999999999988 7.06648 0.019211 4.407233740811762
7.899999999999977 7.27707 0.0192075 4.414976751090087
8.000999999999976 7.52934 0.0191981 4.423365391337349
8.100999999999999 7.36121 0.0191867 4.431945304540642
8.201000000000022 7.29822 0.0191699 4.4400043945507575
8.300999999999988 7.38498 0.0191465 4.44769711552862
8.399999999999977 7.4667 0.0191216 4.455825397776048
8.5 7.58503 0.0191011 4.46438305561934
8.600999999999999 7.62178 0.0190837 4.472508398697597
8.701000000000022 7.63507 0.0190624 4.479989812632336
8.800999999999988 7.70724 0.0190378 4.487188989251165
8.90100000000001 7.66551 0.0190147 4.493817419097082
9.000999999999976 7.61673 0.0189912 4.499555546677586
9.100999999999999 7.87591 0.0189638 4.505052270026859
9.199999999999989 7.94563 0.0189369 4.510715925652339
9.300999999999988 7.50826 0.0189166 4.516862345752965
9.40100000000001 7.57972 0.018902 4.522570658144412
9.5 8.07614 0.0188863 4.528525484164161
9.600000000000023 7.66155 0.0188688 4.5349916104031
9.701000000000022 8.10434 0.0188526 4.541834798242109
9.800999999999988 7.89429 0.0188366 4.5485557619703965
9.90100000000001 7.55293 0.0188175 4.555837918260157
10.000999999999976 7.58732 0.0187975 4.563984307148632
10.100000000000023 7.81337 0.018782 4.572692964327433
10.201000000000022 7.78442 0.0187695 4.5818444206973
10.300000000000011 7.59184 0.0187549 4.591215102631974
10.40100000000001 7.72486 0.0187359 4.601300465450768
10.500999999999976 8.05399 0.0187154 4.6118346800371555
10.600999999999999 8.03235 0.0186939 4.622710909495128
10.701000000000022 7.68432 0.0186683 4.63408825379707
10.800000000000011 7.77631 0.0186417 4.646392596511895
10.90100000000001 7.79194 0.0186195 4.659659544728434
11.000999999999976 7.84087 0.0186021 4.673246511999521
11.100999999999999 7.73393 0.0185849 4.6865741711865585
11.201000000000022 7.7813 0.0185652 4.698949218906068
11.300999999999988 8.02225 0.0185447 4.710272672792648
11.40100000000001 7.97866 0.0185238 4.720877156184141
11.5 7.70896 0.0185 4.730619438979819
11.600000000000023 7.94482 0.0184744 4.740250988379058
11.701000000000022 7.84567 0.0184524 4.749588154833814
11.800999999999988 7.97556 0.0184343 4.758280794040152
11.90100000000001 7.98029 0.0184145 4.7662224797219
12.0 8.03536 0.0183914 4.7738982339779445
12.100999999999999 7.90593 0.0183677 4.781698697874726
12.201000000000022 7.91353 0.0183444 4.789304688446737
12.300000000000011 8.06654 0.0183187 4.79648474559345
12.40100000000001 8.07224 0.0182905 4.804072482171478
12.500999999999976 8.06605 0.0182652 4.812283800359392
12.600999999999999 8.17914 0.0182433 4.821089006072228
12.701000000000022 7.96568 0.0182209 4.830271517621673
12.800999999999988 8.33985 0.0181947 4.83998281855596
12.899999999999977 8.04279 0.0181669 4.850388549282831
13.000999999999976 8.36471 0.0181392 4.860945474884887
13.100999999999999 8.48228 0.0181103 4.871240606841859
13.201000000000022 8.48424 0.0180808 4.881746839992812
13.300999999999988 8.33701 0.0180566 4.892931309904153
13.399999999999977 8.18835 0.0180419 4.904766194925914
13.500999999999976 8.34515 0.0180326 4.917069564869941
13.600999999999999 8.5707 0.0180246 4.929547497752472
13.699999999999989 8.45528 0.018019 4.942523971234518
13.800999999999988 8.84452 0.0180182 4.956084455275459
13.899999999999977 8.42003 0.0180204 4.969745238832353
14.000999999999976 8.64831 0.018024 4.983779978832597
14.100999999999999 8.33022 0.0180314 4.998622135689681
14.201000000000022 8.62136 0.018044 5.013642128811258
14.300999999999988 8.57804 0.0180584 5.028240347634984
14.40100000000001 8.93973 0.0180695 5.042171563289811
14.500999999999976 8.84356 0.0180767 5.055856881723652
14.600999999999999 8.75315 0.0180821 5.06906642962016
14.701000000000022 9.0676 0.0180857 5.081409168081494
14.800999999999988 9.09053 0.0180861 5.093196137754745
14.899999999999977 8.73034 0.0180862 5.105235042735043
15.000999999999976 8.57705 0.018088 5.117604466283158
15.100999999999999 8.88431 0.0180883 5.12966644356313
15.201000000000022 9.05653 0.0180832 5.141393606393607
15.300999999999988 8.66791 0.0180735 5.152993647115231
15.40100000000001 8.73443 0.0180615 5.164900470430778
15.500999999999976 8.91713 0.0180482 5.176964945570758
15.600999999999999 8.99491 0.0180329 5.189227765775646
15.701000000000022 8.95171 0.0180177 5.201648494288682
15.800999999999988 8.90508 0.0180058 5.213856985918305
15.90100000000001 8.83817 0.0179953 5.225590385998562
16.000999999999976 8.77064 0.0179825 5.237062678574997
16.101 8.69957 0.017966 5.248204493012756
16.201000000000022 8.76953 0.0179486 5.258834398721534
16.300999999999988 8.83721 0.0179313 5.269572251795184
16.399999999999977 8.89814 0.0179136 5.280563793774902
16.500999999999976 8.90954 0.0178968 5.2915684786515955
16.600000000000023 9.26259 0.0178837 5.302325000749034
16.69999999999999 8.82448 0.0178723 5.312887725642588
16.800999999999988 9.36818 0.0178589 5.323767606327393
16.90100000000001 8.92308 0.0178433 5.335287889079794
17.000999999999976 9.08498 0.017828 5.347904036116299
17.101 9.06231 0.017814 5.361119156288387
17.19999999999999 9.10063 0.017801 5.374840223686838
17.300999999999988 9.05317 0.0177893 5.389380398422288
17.40100000000001 8.98361 0.0177805 5.404204679192931
17.500999999999976 9.18128 0.0177735 5.418637176451784
17.601 9.3595 0.0177644 5.432293643974664
17.701000000000022 8.97744 0.0177521 5.444907296411732
17.80000000000001 9.12856 0.0177387 5.4563868995894875
17.90100000000001 9.40221 0.0177257 5.466442953020135
18.000999999999976 9.4593 0.0177124 5.475304326985491
18.101 9.2346 0.0176995 5.483873061522024
18.19999999999999 9.16594 0.0176887 5.492025128087329
18.30000000000001 9.36756 0.0176794 5.49985015134714
18.40100000000001 9.45849 0.0176679 5.507453143108339
18.500999999999976 9.46514 0.0176519 5.514655051847116
18.601 9.65906 0.0176335 5.522278933647633
18.69999999999999 9.73641 0.0176143 5.530501263395487
18.800999999999988 9.80671 0.0175945 5.538862147479428
18.90100000000001 9.7691 0.0175748 5.547273816656681
19.000999999999976 9.56267 0.0175574 5.555361351923615
19.101 9.76558 0.0175409 5.563127503771266
19.201000000000022 9.4284 0.0175229 5.570630726039305
19.300999999999988 9.39589 0.0175019 5.578176823176824
19.40100000000001 9.39605 0.0174789 5.58617503695713
19.500999999999976 9.22893 0.0174559 5.594381079839403
19.601 9.36861 0.0174335 5.602839158078732
19.701000000000022 9.30935 0.0174118 5.611683110969082
19.800999999999988 9.38231 0.0173919 5.62086512724222
19.90100000000001 9.40126 0.0173744 5.630269730269731
20.000999999999976 9.55449 0.0173567 5.64021058306219
20.101 9.45349 0.0173384 5.650739260739261
20.19999999999999 9.35039 0.017321 5.661504313555762
20.300999999999988 9.5745 0.0173057 5.672605790645878
20.40100000000001 9.68344 0.0172931 5.683998442087603
20.500999999999976 9.60045 0.0172829 5.695713829192298
20.601 9.39121 0.017276 5.7079271703088175
20.701000000000022 9.48921 0.0172721 5.720244160722492
20.800999999999988 9.5931 0.0172676 5.732437779132155
20.899999999999977 9.55269 0.0172608 5.745049851145877
21.000999999999976 9.7295 0.0172528 5.758108337578536
21.101 9.61301 0.0172446 5.771343534017818
21.201000000000022 9.64423 0.0172363 5.784469500259657
21.300999999999988 9.79726 0.0172282 5.797264638031418
21.399999999999977 9.87301 0.0172211 5.809675292895596
21.5 9.7276 0.0172146 5.821689744050831
21.601 9.9288 0.0172063 5.832868732889715
21.701000000000022 9.95346 0.0171941 5.844269501278772
21.800999999999988 9.80312 0.0171794 5.856390842256673
21.90100000000001 9.84776 0.0171647 5.868919917700405
22.000999999999976 9.78685 0.0171496 5.882118246279836
22.101 10.0076 0.0171348 5.896056166421987
22.201000000000022 10.2756 0.0171219 5.91013284059129
22.300999999999988 10.2611 0.0171114 5.923654378635808
22.40100000000001 9.9626 0.0171006 5.936614511520093
22.5 9.68302 0.0170883 5.948904052109974
22.600000000000023 9.98728 0.0170768 5.960600703184306
22.701000000000022 9.95585 0.0170682 5.971750876386988
22.800999999999988 10.1211 0.0170622 5.98226840570447
22.90100000000001 10.0183 0.017059 5.992160348340191
23.000999999999976 10.031 0.0170588 6.001568118258089
23.101 10.1009 0.0170611 6.010404699347646
23.19999999999999 10.2078 0.0170631 6.018374381775491
23.300999999999988 10.4657 0.0170624 6.025806773903487
23.399999999999977 10.3038 0.0170585 6.034052750596945
23.500999999999976 10.322 0.017053 6.042722451384796
23.601 10.3176 0.0170473 6.051494601855643
23.701000000000022 10.5813 0.0170403 6.0605730721983075
23.800999999999988 10.5585 0.0170322 6.069888928842542
23.90100000000001 10.3889 0.0170229 6.079622765917061
24.0 10.6476 0.0170106 6.089652381570928
24.101 10.5185 0.0169926 6.100195825715113
24.201000000000022 10.5128 0.01697 6.111420779765652
24.300999999999988 10.5623 0.0169456 6.123188478171848
24.40100000000001 10.7608 0.0169211 6.135902403946987
24.500999999999976 10.6996 0.0168963 6.149374775278655
24.601 10.8355 0.0168719 6.163678406616457
24.701000000000022 10.7208 0.0168496 6.178182163301598
24.80000000000001 10.8897 0.016828 6.192518284640902
24.899999999999977 10.9111 0.0168053 6.206900858236169
25.000999999999976 10.8858 0.0167822 6.221610660486675
25.101 10.8071 0.0167609 6.236826335344174
25.201000000000022 10.8561 0.0167432 6.252441874400768
25.300999999999988 11.2169 0.0167295 6.268309978726166
25.399999999999977 11.4019 0.0167198 6.283853568396344
25.500999999999976 11.3992 0.0167144 6.2991977701406645
25.601 11.9022 0.0167114 6.314094301729564
25.701000000000022 11.8884 0.0167084 6.32846266822528
25.80000000000001 11.5934 0.0167048 6.342483542609409
25.90100000000001 12.1066 0.0167022 6.356310301432252
26.000999999999976 12.0485 0.0167024 6.369915207686238
26.101 11.6706 0.0167049 6.3833872675336085
26.201000000000022 12.0422 0.0167084 6.39666470218058
26.30000000000001 12.0429 0.0167124 6.409795694090613
26.40100000000001 11.7134 0.0167148 6.422272958903289
26.500999999999976 11.9925 0.0167134 6.434335158466888
26.601 12.0149 0.0167079 6.44624037241641
26.701000000000022 11.9212 0.0167002 6.458099861165214
26.80000000000001 11.9311 0.0166919 6.469583021223471
26.90100000000001 11.9317 0.0166831 6.48082262929743
27.000999999999976 11.7854 0.0166729 6.491598989081683
27.101 11.6121 0.0166609 6.502145515460694
27.19999999999999 11.7573 0.0166469 6.512275179856115
27.300999999999988 11.6843 0.0166294 6.522456136845051
27.40100000000001 11.9237 0.0166086 6.532775913050427
27.500999999999976 11.8937 0.0165875 6.543407476952887
27.601 11.8836 0.0165682 6.554350974262686
27.701000000000022 11.6261 0.0165513 6.5652011066609415
27.80000000000001 11.5431 0.0165369 6.575917250197285
27.899999999999977 11.6816 0.0165247 6.586639777359766
28.0 11.8762 0.0165142 6.5976658906285905
28.100000000000023 11.8001 0.0165029 6.609177199380527
28.201000000000022 11.7445 0.016491 6.621153999840167
28.300999999999988 11.7018 0.0164808 6.633609668397922
28.40100000000001 11.7728 0.0164736 6.646590296226755
28.500999999999976 11.6056 0.0164699 6.660081301625034
28.601 11.5054 0.0164692 6.673600913173463
28.701000000000022 11.5219 0.0164699 6.687001088987241
28.800999999999988 11.3923 0.0164715 6.700242803329303
28.90100000000001 11.5332 0.0164721 6.713590583909516
29.000999999999976 11.7624 0.0164712 6.727168288345887
29.101 12.0934 0.0164702 6.741475059429874
29.201000000000022 12.0401 0.0164697 6.75650706138511
29.300999999999988 11.9974 0.0164702 6.7717942827463595
29.40100000000001 12.3638 0.0164715 6.7869066171181975
29.500999999999976 12.0434 0.0164722 6.801865302574657
29.600000000000023 12.8661 0.0164714 6.816524945293217
29.69999999999999 12.4262 0.0164676 6.830701227129927
29.80000000000001 12.9621 0.0164602 6.844585414585415
29.90100000000001 12.8133 0.0164514 6.858610425801812
30.000999999999976 12.2805 0.0164432 6.872411933322013
30.101 12.4802 0.0164352 6.886541611730392
30.201000000000022 12.3377 0.0164271 6.900953008870776
30.300999999999988 12.436 0.0164182 6.915915266724435
30.40100000000001 12.3564 0.0164077 6.931599036760959
30.500999999999976 12.4473 0.0163944 6.9477268185451635
30.601 12.5244 0.0163784 6.96509955144407
30.701000000000022 12.3009 0.0163614 6.983534264910055
30.800999999999988 12.8385 0.0163458 7.002446990202051
30.90100000000001 12.9841 0.0163326 7.021410164209517
31.000999999999976 12.7965 0.0163214 7.0400783185487095
31.100000000000023 12.5251 0.016312 7.058182635627935
31.201000000000022 12.3425 0.0163045 7.075373193980935
31.300999999999988 12.4261 0.016298 7.091995483658237
31.40100000000001 12.395 0.0162909 7.108547537937442
31.500999999999976 12.4919 0.0162854 7.12514358200905
31.601 12.6313 0.0162833 7.141403901279452
31.69999999999999 12.6137 0.0162848 7.1571450374969885
31.80000000000001 12.6069 0.0162884 7.172381724478257
31.899999999999977 12.7983 0.016293 7.186537712190395
32.0 12.9892 0.0162971 7.1995363570051065
32.10000000000002 12.9773 0.0163 7.211383007424134
32.20100000000002 13.1142 0.0163014 7.222099005944353
32.30099999999999 13.4536 0.0163019 7.232876849160448
32.40100000000001 13.5558 0.0163034 7.243637507740866
32.500999999999976 13.67 0.016306 7.254365111075596
32.601 13.9058 0.0163088 7.265027622653573
32.70100000000002 13.7524 0.0163111 7.275508063065763
32.80099999999999 13.5742 0.0163123 7.285986093218314
32.90100000000001 13.5255 0.016311 7.296762589928058
33.000999999999976 13.6735 0.0163078 7.307677706179129
33.10000000000002 13.5471 0.0163037 7.318839711126428
33.20100000000002 13.4635 0.0162998 7.33052167920175
33.30099999999999 13.448 0.0162976 7.3426262585903785
33.40100000000001 13.3881 0.0162965 7.354360639360641
33.500999999999976 13.3812 0.016296 7.365681126649638
33.601 13.3982 0.0162948 7.376801095145787
33.70100000000002 13.4935 0.016293 7.387436176696877
33.80099999999999 13.5883 0.0162908 7.398257672634271
33.90100000000001 13.6464 0.0162892 7.409956748873772
34.000999999999976 13.571 0.0162899 7.422963983939594
34.10000000000002 13.6409 0.0162949 7.4357039404684615
34.19999999999999 13.8753 0.0163033 7.448931579105104
34.30099999999999 14.0516 0.0163143 7.462811981695741
34.40100000000001 13.9178 0.0163268 7.477062890945064
34.500999999999976 13.7085 0.0163399 7.491432025738894
34.601 14.1357 0.0163541 7.505724447286133
34.70100000000002 14.3877 0.0163698 7.520347007881094
34.80099999999999 14.4321 0.0163876 7.53528730236414
34.90100000000001 14.4504 0.0164086 7.549773258485327
35.000999999999976 14.4391 0.0164314 7.565211093128734
35.101 14.3669 0.0164543 7.581589832743839
35.20100000000002 14.0767 0.0164763 7.598374251826094
35.30099999999999 14.0037 0.0164961 7.6155375699440455
35.40100000000001 14.2984 0.0165132 7.632014586143164
35.500999999999976 14.6849 0.0165283 7.648022734310229
35.601 14.8848 0.0165432 7.663858285805608
35.70100000000002 14.7306 0.0165578 7.680422926322519
35.80000000000001 14.5685 0.0165719 7.697240648976981
35.89999999999998 14.6111 0.0165836 7.714277149965528
36.0 14.9112 0.0165922 7.731675876610075
36.10000000000002 15.3056 0.0165963 7.749357994344355
36.19999999999999 14.9154 0.0165959 7.767249130799664
36.30000000000001 15.2997 0.0165923 7.785598697419812
36.39999999999998 15.1883 0.0165876 7.804150227238676
36.5 14.8143 0.0165821 7.822395365098391
36.60000000000002 14.9925 0.0165758 7.840070333886148
36.69999999999999 14.7286 0.0165678 7.8573933635082875
36.80000000000001 14.9877 0.0165579 7.874208086016348
36.89999999999998 15.3879 0.016545 7.890518206163315
37.0 15.7942 0.0165284 7.906819793987472
37.10000000000002 15.5874 0.0165103 7.922728453270468
37.19999999999999 16.0083 0.0164917 7.938800379563502
37.30000000000001 15.8518 0.0164731 7.955218364166701
37.39999999999998 15.5754 0.0164541 7.972461161896199
37.500999999999976 16.0173 0.0164351 7.98963839290175
37.601 15.5986 0.0164157 8.005990746569935
37.70100000000002 15.9645 0.0163945 8.022407522132735
37.80099999999999 15.7783 0.0163723 8.039394151322297
37.90100000000001 15.7608 0.016349 8.05768769728693
38.000999999999976 15.5126 0.0163268 8.07691001528212
38.101 15.5369 0.0163071 8.096241673235667
38.20100000000002 15.4532 0.0162889 8.115228989329816
38.30099999999999 15.3654 0.0162705 8.134793513124631
38.40100000000001 15.3145 0.0162517 8.154177450461164
38.500999999999976 15.087 0.0162322 8.173200099925056
38.60000000000002 15.3207 0.0162118 8.193111199920072
38.69999999999999 15.6724 0.0161928 8.21207216552353
38.80099999999999 15.5342 0.0161768 8.230138039873747
38.90100000000001 15.5399 0.0161646 8.247724934320278
39.000999999999976 15.1845 0.0161561 8.264279220325097
39.101 15.1991 0.0161498 8.280475619504397
39.20100000000002 15.2028 0.0161446 8.296588490402009
39.30099999999999 15.53 0.01614 8.31288203631636
39.40100000000001 15.3686 0.0161346 8.329048921647567
39.500999999999976 15.1523 0.0161297 8.345360464303196
39.601 15.4777 0.0161272 8.36190328735104
39.70100000000002 15.2693 0.0161275 8.378169140710845
39.80099999999999 15.6967 0.0161301 8.393412730924098
39.90100000000001 15.7379 0.0161329 8.408254726407929
40.000999999999976 15.5669 0.0161352 8.422629587856353
40.101 15.7523 0.0161353 8.436351463431695
40.20100000000002 15.8216 0.0161333 8.449903083348321
40.30099999999999 15.748 0.0161299 8.463583237600519
40.40100000000001 16.2813 0.0161271 8.477924062771578
40.500999999999976 16.7315 0.0161246 8.492589969048428
40.601 16.1057 0.0161217 8.507678243146032
40.70100000000002 15.9568 0.016117 8.523327970581477
40.80099999999999 16.0305 0.0161098 8.53988208254222
40.90100000000001 16.0587 0.0161001 8.557264342316955
41.000999999999976 16.219 0.0160873 8.575938255727905
41.101 16.0272 0.0160728 8.595626504700157
41.20100000000002 16.1473 0.0160587 8.61604618873051
41.30099999999999 15.992 0.0160464 8.636974415146284
