time dmax hp eps
0.0009999999999763531 3.98684 0.0200007 2.697350489193616
0.10099999999999909 4.09487 0.0199375 2.701276069643301
0.20100000000002183 4.353 0.0198494 2.7153814120702773
0.3009999999999877 5.27581 0.0198412 2.7317655800988083
0.40100000000001046 6.33065 0.0199113 2.7452832941666614
0.5009999999999764 6.9609 0.0200496 2.754844327674684
0.6009999999999991 7.00955 0.0202332 2.7562946007870495
0.7010000000000218 7.79538 0.0204224 2.762146153103375
0.8009999999999877 8.08628 0.0206144 2.7679519211310257
0.9010000000000105 8.50057 0.0208164 2.7697930031907454
1.0009999999999764 9.12102 0.020999 2.7684437572238565
1.100999999999999 10.1682 0.0211739 2.7600654463188987
1.2010000000000218 10.917 0.0213454 2.74430666626731
1.3009999999999877 12.2543 0.0215289 2.728187683276592
1.4010000000000105 15.3157 0.0217066 2.715443290987559
1.5009999999999764 18.3397 0.0218767 2.709005012497557
1.600999999999999 16.3197 0.0220445 2.6955613944971755
1.7010000000000218 14.8467 0.0222103 2.678036113313345
1.8009999999999877 15.4884 0.0223644 2.665355208247843
1.9010000000000105 15.2421 0.0225173 2.645964040030602
2.0009999999999764 16.4871 0.0226643 2.6275785290652394
2.100999999999999 17.5811 0.02282 2.6148249862685375
2.201000000000022 20.716 0.0229813 2.608909384287985
2.3009999999999877 19.0961 0.0231376 2.6227780169329167
2.4010000000000105 20.4421 0.0232962 2.63139123213046
2.5009999999999764 19.8458 0.0234439 2.628282461504758
2.600999999999999 19.3632 0.0235649 2.623235738160754
2.701000000000022 19.9559 0.0236658 2.6195138328439684
2.8009999999999877 17.7342 0.0237439 2.6213201909142185
2.9010000000000105 18.9468 0.0238108 2.627794093198922
3.0009999999999764 19.624 0.0238743 2.6307009880205396
3.100999999999999 20.7855 0.0239289 2.6290797812917326
3.201000000000022 21.2685 0.0239944 2.6264874416004473
3.3009999999999877 19.7616 0.0240596 2.628033227221308
3.4010000000000105 22.4764 0.0241285 2.618381757567419
3.5009999999999764 20.7063 0.0242227 2.6177331819662903
3.600999999999999 21.8967 0.0243466 2.640301158532326
3.701000000000022 21.0596 0.0245034 2.674611016297893
3.8009999999999877 21.417 0.0246866 2.71085953805039
