time dmax hp eps
0.0 2.95321 0.0200007 1.9984406608712444
0.10099999999999909 2.95274 0.0199628 2.0011539960234597
0.19999999999998863 2.93864 0.0199421 2.0047106191242143
0.3009999999999877 3.07018 0.0199448 2.007203516834849
0.40100000000001046 3.06984 0.0199644 2.0090771029204593
0.5009999999999764 3.06529 0.019999 2.0108372389083646
0.6000000000000227 3.04364 0.0200419 2.0124388050754325
0.7010000000000218 3.03739 0.0200948 2.014452570789121
0.8009999999999877 3.05269 0.020161 2.01653871528819
0.8999999999999773 3.00505 0.0202251 2.016868950488081
1.0009999999999764 3.15076 0.0202809 2.0176027493056807
1.1000000000000227 3.11174 0.0203447 2.0173342258544724
1.2010000000000218 3.10655 0.0204065 2.016695474936805
1.3009999999999877 3.11168 0.0204651 2.015702751853554
1.4010000000000105 3.05558 0.0205189 2.0140780981623436
1.5009999999999764 3.03527 0.0205664 2.012184399572372
1.600999999999999 3.18604 0.0206151 2.0099097478336483
1.6999999999999886 3.07427 0.0206561 2.006901687190149
1.8009999999999877 3.10904 0.0206782 2.0042407592407594
1.9010000000000105 3.10731 0.0207018 2.001388722375415
2.0009999999999764 3.07338 0.0207214 1.9981116051356347
2.1000000000000227 3.16682 0.0207369 1.9946092048202402
2.201000000000022 3.10056 0.0207468 1.990757301731632
2.3009999999999877 3.13218 0.0207506 1.9870759854123994
2.4010000000000105 3.17049 0.0207564 1.9837992344363713
2.5009999999999764 3.15177 0.0207586 1.9805033835450758
2.600999999999999 3.09761 0.0207461 1.977672550723769
2.701000000000022 3.14919 0.0207395 1.9753082102823347
2.8009999999999877 3.31021 0.020734 1.9727676028896015
2.9010000000000105 3.25169 0.0207256 1.9701432882351764
3.0009999999999764 3.27286 0.020716 1.9674453925937767
3.100999999999999 3.25099 0.020706 1.9646300644452215
3.201000000000022 3.2558 0.0207018 1.9619432146390703
3.3009999999999877 3.29236 0.0206989 1.9591433854765354
3.3999999999999773 3.27319 0.0206863 1.9561722683344982
3.5009999999999764 3.34699 0.020679 1.9537008361721895
3.600999999999999 3.21842 0.0206786 1.9508907606686448
3.701000000000022 3.21079 0.0206779 1.9480560357317716
3.8009999999999877 3.28556 0.0206784 1.9459421651112132
3.9010000000000105 3.25572 0.0206807 1.9442368410535151
4.000999999999976 3.30191 0.0206909 1.9423918692037097
4.100999999999999 3.28882 0.020706 1.9393591076283383
4.201000000000022 3.26396 0.0207163 1.9360332097791009
4.300999999999988 3.29917 0.0207324 1.9335391193159115
4.4010000000000105 3.30152 0.0207585 1.931427600815315
4.500999999999976 3.33855 0.0207848 1.929470718132675
4.600999999999999 3.47113 0.0208124 1.9276464357800915
4.699999999999989 3.38324 0.0208398 1.925349720223821
4.800999999999988 3.53198 0.02087 1.9230550142407434
4.9010000000000105 3.51011 0.0209005 1.9214984657517815
5.0 3.39482 0.0209226 1.9204434186599522
5.100999999999999 3.43258 0.0209446 1.9197908238185144
5.199999999999989 3.59802 0.0209726 1.9186171474458837
5.300999999999988 3.41557 0.0209943 1.9173669747689233
5.4010000000000105 3.35946 0.0210067 1.916218673807906
5.500999999999976 3.45358 0.0210158 1.9151320456839098
5.600000000000023 3.62744 0.0210241 1.914275720781492
5.701000000000022 3.57674 0.0210304 1.9138389421395088
5.800000000000011 3.69613 0.0210277 1.9140596117145114
5.9010000000000105 3.71893 0.0210207 1.914802013825069
6.000999999999976 3.51904 0.02102 1.9157383076723251
6.100000000000023 3.58252 0.0210205 1.9165784004156838
6.199999999999989 3.55851 0.0210188 1.917748333782987
6.300999999999988 3.44479 0.0210164 1.9191430684066428
6.4010000000000105 3.43831 0.0210158 1.9208364563034026
6.500999999999976 3.48464 0.0210129 1.9228658810830261
6.600999999999999 3.54739 0.0210033 1.925268642580611
6.701000000000022 3.46968 0.0209907 1.9278215092002475
6.800000000000011 3.71407 0.0209849 1.9303719689476364
6.9010000000000105 3.54385 0.0209806 1.9330095729160421
7.000999999999976 3.83545 0.0209736 1.9357531851111665
7.100999999999999 3.62979 0.0209655 1.9389919761783427
7.201000000000022 3.78018 0.020959 1.9426084523369345
7.300999999999988 3.63201 0.0209545 1.9461701447189577
7.4010000000000105 3.85197 0.0209477 1.9496787473645294
