time dmax hp eps
0.0 2.77037 0.0200015 1.997030089097327
0.10099999999999909 2.82514 0.0199793 1.9984567024717976
0.20100000000002183 2.82982 0.0199905 1.999105811513501
0.3009999999999877 2.79677 0.0200235 1.9983515073216265
0.40100000000001046 2.97148 0.0200761 1.9969826130869683
0.5 2.81844 0.0201458 1.9952443057015938
0.6000000000000227 2.87135 0.0202296 1.9931918777512272
0.7010000000000218 2.86443 0.0203292 1.9909526449897788
0.8009999999999877 2.82224 0.020434 1.98766899341974
0.9010000000000105 2.78581 0.0205495 1.9839665064051353
1.0009999999999764 2.79494 0.0206723 1.979273022726632
1.100999999999999 2.81658 0.0207942 1.9736523886727708
1.1999999999999886 2.87501 0.0209225 1.9674688236750066
1.3000000000000114 2.81362 0.0210429 1.9599578345756479
1.4010000000000105 2.8615 0.0211654 1.952927126449028
1.5009999999999764 2.82839 0.0212937 1.9450550548550187
1.6000000000000227 2.95881 0.0214173 1.9368880140681828
1.7010000000000218 2.89409 0.0215386 1.927863480137479
1.8009999999999877 2.82011 0.0216552 1.9181624164680469
1.9010000000000105 2.7834 0.0217665 1.9083102714475535
2.0009999999999764 2.86815 0.0218708 1.8976356998281925
2.1000000000000227 2.8756 0.0219661 1.886690575612875
2.201000000000022 2.85346 0.0220604 1.8754396658539507
2.3009999999999877 2.86275 0.0221425 1.8644546160360433
2.4010000000000105 2.87769 0.0222175 1.8538626823905657
2.5 2.84104 0.0222812 1.8434253216021332
2.600999999999999 2.83345 0.0223269 1.8336513295906338
2.701000000000022 2.8469 0.0223763 1.824197996624494
2.8009999999999877 2.88881 0.0224118 1.8157284735127788
2.9010000000000105 2.90619 0.0224384 1.8084435696587002
3.0009999999999764 2.84858 0.0224565 1.8021480667399343
3.100999999999999 2.84985 0.0224661 1.79649747459306
3.201000000000022 2.87922 0.0224718 1.7912815850210317
3.3009999999999877 2.89969 0.0224673 1.7863093751560861
3.3999999999999773 2.90801 0.0224628 1.7817652231259618
3.5009999999999764 2.86102 0.02245 1.7773980542711596
3.600999999999999 2.87837 0.0224335 1.7732812236864555
3.701000000000022 2.92515 0.022414 1.7695840443480046
3.8009999999999877 2.92024 0.0223814 1.7664662284995107
3.9010000000000105 2.99229 0.022361 1.7638659912272812
4.000999999999976 3.00332 0.022341 1.762031791705382
4.100999999999999 2.89943 0.0223223 1.7611347560244575
4.201000000000022 3.00292 0.0223073 1.7606274039662322
4.300999999999988 2.9152 0.0222968 1.7602097902097902
4.4010000000000105 2.98767 0.0222933 1.759763420019382
4.500999999999976 2.95724 0.0222933 1.7591900747193032
4.600999999999999 2.92576 0.0223048 1.7587324900585495
4.701000000000022 2.96715 0.022323 1.7583212590557085
4.800000000000011 2.93428 0.022346 1.7586239632257423
4.9010000000000105 2.92821 0.0223751 1.7598021088401379
5.000999999999976 3.0333 0.0223984 1.761210504759907
5.100000000000023 2.89051 0.0224331 1.7630943851885075
5.201000000000022 2.93533 0.0224712 1.7654520203029456
5.300999999999988 3.01662 0.0225063 1.7687104734691432
5.4010000000000105 2.89094 0.0225439 1.7727436209962637
5.5 2.99003 0.0225822 1.7775474386189738
5.600999999999999 2.94159 0.022621 1.782609998801103
5.701000000000022 2.95978 0.0226573 1.7871607108962126
5.800999999999988 3.03548 0.0226943 1.7909997402234077
5.9010000000000105 3.05523 0.0227313 1.7943048726865731
6.0 2.96763 0.0227646 1.7979153966842216
6.100999999999999 2.97456 0.0227995 1.8020018189268332
6.201000000000022 3.05086 0.0228278 1.806279034916829
6.300999999999988 2.97566 0.0228606 1.8108379452957983
6.4010000000000105 2.93909 0.0229006 1.8151678657074344
6.500999999999976 3.0481 0.022935 1.8188098830064643
6.600999999999999 3.09422 0.0229699 1.8210250262250862
6.701000000000022 2.99316 0.0230065 1.8214687283318782
6.800000000000011 3.11218 0.0230432 1.8202757380488537
6.899999999999977 2.93393 0.02308 1.818035152787956
7.0 3.00677 0.0231179 1.8153756232078093
7.100999999999999 2.95597 0.0231593 1.8126914349006664
7.201000000000022 2.97372 0.0231985 1.8108667192980703
7.300999999999988 3.04189 0.0232374 1.809857888109372
7.399999999999977 3.06964 0.0232725 1.809576381256869
7.500999999999976 3.0045 0.0233086 1.8102898869221242
7.600000000000023 2.98948 0.0233523 1.8111011191047164
7.699999999999989 3.01365 0.0233898 1.8114365927006424
7.800999999999988 3.02215 0.0234254 1.8111425260255363
7.9010000000000105 2.98304 0.02346 1.8103858218945434
8.000999999999976 3.03555 0.0234952 1.8095297561365478
8.100999999999999 3.06087 0.0235298 1.808241196579077
8.201000000000022 3.03916 0.0235635 1.807303426915776
8.300999999999988 3.03738 0.0235982 1.806825222344359
8.40100000000001 3.17358 0.0236281 1.8069343539828315
8.500999999999976 3.16709 0.023654 1.808058600737506
8.600999999999999 3.05291 0.0236743 1.810027176085045
8.701000000000022 3.02766 0.0236916 1.8126779275004745
8.800999999999988 3.06778 0.0237153 1.8153769296098314
8.90100000000001 3.10161 0.0237349 1.8177640123888503
9.000999999999976 3.03263 0.0237518 1.8202993096696205
9.100999999999999 3.04408 0.0237707 1.8228768094947903
9.201000000000022 3.05579 0.0237912 1.8252794789054618
9.300999999999988 3.13959 0.0238133 1.8278185723562617
9.40100000000001 3.14202 0.023836 1.830375965390802
9.500999999999976 3.17915 0.023861 1.8329319476366546
